Header,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z
11.215,-0.0432144492087706,0.540984435344605,1.00611517794869,2.30598379881294,-2.48582383907176,2.55299949348544,-0.605800863264955,0.241525050006607,-0.0162416608975934,-0.512682621056281,-2.30700011026689,2.05618733546871,-0.902285373630757,-0.105406345149508,-0.362246410044817,-0.279447198547309,-0.203154365663215,1.85602911870931,-0.871137003566295,-0.190113524311906,-0.115802559261882,1.50742289229966,0.575107354060056,0.0143220103529894
11.22,-0.0473500528414635,0.390283276505524,1.07193068162536,2.24819623333934,-2.58878336509209,2.66737113555413,-0.63692491301126,0.168416023143225,-0.0276684198568002,-1.0616625754622,-2.50222012435471,2.08305235559236,-0.888384180225361,-0.115534326970058,-0.369676658106045,-0.495245796812518,-0.163170415468546,1.81548526229886,-0.891828054785551,-0.192806504506575,-0.117668695469698,1.58328878632118,0.44109553162972,0.0387899362020004
11.225,-0.0347586717867716,0.265553271456019,1.10267889416447,2.33474561668098,-2.6801284509555,2.7546860482538,-0.680492015051561,0.0741348993277032,-0.0250435228944567,-1.46902081399353,-2.71326883073256,2.1113271680054,-0.880907168281017,-0.112444274412614,-0.377517076685588,-0.649142513166706,-0.12168923329431,1.77129159547351,-0.896287770766734,-0.200340529891102,-0.114116273755374,1.64773492607191,0.314796880597544,0.0716255334400313
11.23,-0.0317755938880575,0.143071209945859,1.14783807235897,2.51861453360695,-2.77835538617779,2.84774677422628,-0.723170625006267,-0.00987032678690596,-0.0334466515287377,-1.72192919297029,-2.90983331327206,2.12045638571401,-0.873338714857213,-0.112025272746308,-0.373339460545529,-0.78272953989114,-0.0675455639388989,1.74718713431125,-0.891114746261806,-0.197567408139409,-0.112942916478251,1.70552659746428,0.181996044028996,0.111438477593841
11.235,-0.0406244138031004,0.0712388102102688,1.17400666876484,2.73199977617183,-2.86203562914144,2.93332337907361,-0.768727657725125,-0.0993369597706581,-0.0476349068256714,-1.86660241034876,-3.0702112235912,2.12367693268387,-0.857213129150328,-0.11495973022992,-0.359886729997958,-0.888578716823237,-0.0114111068359231,1.72088677274061,-0.877334034061549,-0.190453010686722,-0.113322895526495,1.70955397165329,0.11438421230947,0.137456198851535
11.24,-0.0618162445955758,0.00895424661012856,1.20855026418143,2.99088109180876,-2.96203188878383,3.0391204798039,-0.831457990798512,-0.187363086470156,-0.0824902447671929,-2.00391908590336,-3.28062229476353,2.12491178512573,-0.83878721223071,-0.115109813047362,-0.336967861419712,-0.942535646431642,0.0325554119059025,1.70889013423788,-0.858704189941676,-0.18577759488402,-0.118108224691353,1.69332609969644,0.059814282490475,0.154613676278209
11.245,-0.085632610944455,-0.0797880623913571,1.26518219322867,3.16596716075831,-3.03525122710189,3.10271446001408,-0.873998444320317,-0.237716178916846,-0.115443485966491,-2.04952030972322,-3.44177191648552,2.11802240566793,-0.815749616139188,-0.115149309249685,-0.306883503725607,-0.98556416435803,0.0759487240670929,1.7013227899201,-0.839656601018688,-0.177574333689033,-0.12181526528008,1.67936651613709,0.0270587780530039,0.155773970263009
11.25,-0.122518277957886,-0.200320700494705,1.3331113718121,3.34363036512582,-3.12381317189311,3.12726296874231,-0.911702518568767,-0.260130817727126,-0.143495381053545,-2.03026924985747,-3.58383983028025,2.10452987131092,-0.79973124348135,-0.115876379417024,-0.284864125616218,-1.01378710137172,0.113896247645527,1.68528473698869,-0.833898104073709,-0.173151671167528,-0.125048938223667,1.68284538604694,0.00357376596781129,0.144561699565562
11.255,-0.150970892315725,-0.288515476256408,1.38834188272187,3.52107613551127,-3.21706154362716,3.11034970880688,-0.956481802669536,-0.27581036337337,-0.155148606761751,-1.97245541938096,-3.72853540472576,2.07590902416999,-0.782513940244688,-0.111012460889048,-0.246691984439834,-1.04558867966895,0.147641895328784,1.66106472346362,-0.828768428214163,-0.170623477710036,-0.123744849442825,1.70886675965842,-0.0178802197829714,0.137383910384578
11.26,-0.187165021745129,-0.358495823646249,1.44188239219577,3.63561849018033,-3.32324225479459,3.02480581422566,-0.983153645513701,-0.289219273897952,-0.160973577296173,-1.92863678219556,-3.86778630612727,2.04081921526611,-0.759269822286829,-0.107531887436638,-0.201727980027065,-1.05707376498729,0.180553826680406,1.63245274007321,-0.827595204727519,-0.164229822505352,-0.121853339522821,1.76834405524042,-0.0477583775625162,0.13252329405498
11.265,-0.220952834464376,-0.45442946904741,1.50745881116342,3.7018407868157,-3.46747929814214,2.85544091158684,-0.997860635691457,-0.295118273862186,-0.190608863320993,-1.86353451908048,-4.0366364405784,1.9934353161276,-0.751825274867418,-0.0979837684282763,-0.160838428699572,-1.04932609947987,0.217344119276763,1.57979636325655,-0.82683368609345,-0.159648006669319,-0.120986927072325,1.81541402340772,-0.0823384586831588,0.129592950316262
11.27,-0.237237060582961,-0.517197665315944,1.5463646599433,3.72040739933936,-3.56976784812712,2.71292329163768,-1.0069304387683,-0.313373681887545,-0.206266046098377,-1.8072914877032,-4.19109446257337,1.94241872906744,-0.72433096726098,-0.113153808477074,-0.137831596713009,-1.02260719494643,0.246560074002576,1.530667942116,-0.829222529720758,-0.150858594475293,-0.121668420456751,1.82665597944056,-0.111558485918671,0.12299478529825
11.275,-0.257717728985903,-0.590163402073408,1.58075669883966,3.71269703364592,-3.66992326909621,2.52575249685177,-1.03340637215326,-0.320769870392419,-0.215203544171815,-1.79260565566668,-4.33559367030151,1.8783087383072,-0.725485108445031,-0.121030008466288,-0.117961676287959,-0.965347156400678,0.277237365372875,1.47734568278051,-0.831547228296589,-0.14527604673542,-0.120423861455991,1.82042292147865,-0.137698000135003,0.126587395726529
11.28,-0.301671077078726,-0.680562339764156,1.6184161160445,3.70453579417147,-3.80648422251529,2.24108172635347,-1.0647387290511,-0.331848258384246,-0.245428940695708,-1.75070785557476,-4.49230132839635,1.80002840721224,-0.728547424632214,-0.127458616657301,-0.105602713703094,-0.891811639831933,0.304608418128564,1.42425291175459,-0.827412517934235,-0.144438809502031,-0.113906374214936,1.80682020361807,-0.167225483745463,0.135521978493385
11.285,-0.350357908255705,-0.734592316238568,1.65534981357608,3.70897689297444,-3.95152458243501,1.94087266475739,-1.10058725240526,-0.378721656832702,-0.293633539518549,-1.6266330834773,-4.67126879236185,1.68708263953989,-0.720632149088276,-0.135253434699637,-0.10503125255491,-0.812248129155265,0.324135690119597,1.36870872602002,-0.830951958777786,-0.144481762747739,-0.107732510409989,1.79584702094608,-0.212743989974828,0.148014115587664
11.29,-0.403753237128248,-0.778492313623421,1.69496268272399,3.70603124775616,-4.06893801551491,1.7023992805882,-1.12135218703606,-0.454160302920551,-0.343046493272472,-1.41327435615307,-4.82769514882378,1.58563823264649,-0.709039327165451,-0.146187792958183,-0.117500802283831,-0.732681464920175,0.343380771532285,1.31085041847872,-0.837003751836553,-0.14226322492426,-0.0944902229744185,1.79801210614886,-0.270248877817252,0.162354581632316
11.295,-0.44797280453692,-0.805814710743962,1.71930139833141,3.70784337994908,-4.18323167100348,1.47572666468495,-1.14593219604951,-0.538273962283518,-0.381057121929201,-1.11459878845054,-4.96157043481518,1.49355122350728,-0.692684879021236,-0.152331195791856,-0.128544332983862,-0.652610874800066,0.357780096672886,1.26321155778752,-0.833658901377436,-0.145155149736236,-0.0723734055997468,1.81101634381952,-0.30641014380019,0.175575899649191
11.3,-0.514408618562029,-0.818505821486025,1.75313103463785,3.70590009144829,-4.30323784640091,1.24111840268266,-1.17424393267698,-0.618295640737968,-0.428405918167611,-0.703069327574136,-5.10614361650808,1.40057689397411,-0.68720205295942,-0.153764032153863,-0.144414288551128,-0.548134516768166,0.371670342438038,1.21902638528308,-0.832748263458767,-0.157709853254536,-0.0463395037381038,1.82348384755866,-0.309466339170772,0.192210653183286
11.305,-0.586667628680866,-0.814600067917618,1.79242907653041,3.68962450926478,-4.4118236079903,1.04140995882778,-1.20117066024551,-0.651328783361272,-0.468467688840032,-0.223804288845186,-5.23092567417108,1.32067649737955,-0.693779614355238,-0.152326038785195,-0.159509729747426,-0.462492053003856,0.378931982752698,1.18190302280652,-0.842988496737304,-0.168892446051574,-0.0404560104714985,1.82580923386894,-0.267233440342829,0.202995914075517
11.31,-0.689575639525834,-0.752172164964667,1.8384373917171,3.6317916974838,-4.55035036342177,0.834816022905353,-1.23224608994035,-0.636423488700191,-0.520683259725861,0.411854967431917,-5.35885973327112,1.24062353317782,-0.701151929991891,-0.154563388738224,-0.17405460601923,-0.393751952759275,0.371453364116908,1.15263662413304,-0.850554916072615,-0.178429140977029,-0.0622435686371952,1.80634146738312,-0.172390957789008,0.201912051088022
11.315,-0.762081440883845,-0.699168478065068,1.86280074141787,3.5048205158597,-4.67085885339023,0.692112508673701,-1.25516376557591,-0.606976370956328,-0.567266520728874,0.700333945329134,-5.4504402121446,1.17680861370026,-0.704922642906794,-0.157664058255403,-0.183501757706546,-0.344570673014837,0.354560352933764,1.11968616136078,-0.852318530422569,-0.184694318824536,-0.0875111662873794,1.78172260009369,-0.0536297967234578,0.191308413935566
11.32,-0.859531021887913,-0.701036435332559,1.88392190937678,3.34761352934678,-4.79952464716356,0.590111143583159,-1.27381330927426,-0.549529771830128,-0.621866320213695,1.21186030312386,-5.50708829269735,1.12755004439442,-0.711018216546105,-0.166066260224555,-0.180056135776655,-0.341166607697082,0.32241669476611,1.07778356961503,-0.856009489639222,-0.1882631397582,-0.110796206500864,1.77419257164001,0.0604620435502257,0.176645435841829
11.325,-0.920272519461517,-0.720465183787086,1.89245497183782,3.25299932758696,-4.89313227170846,0.535447804200666,-1.28780265143928,-0.49284776384364,-0.657647080196787,1.57318570984513,-5.54750664365691,1.06736375961244,-0.709326293145919,-0.181917509724874,-0.1577546777516,-0.371252214705367,0.285562532896205,1.03606216318465,-0.87250612981664,-0.197378406337845,-0.113971388439963,1.79701068406769,0.122139177906774,0.167791751683949
11.33,-0.990339933280828,-0.787486943013738,1.84917305192076,3.15139867293467,-5.03117473427716,0.466128916432908,-1.30597799028586,-0.441670527126237,-0.682857193554375,1.8383737687182,-5.56821201266821,0.995420767878698,-0.704703558833449,-0.188521174753781,-0.129936529678487,-0.427097608981335,0.228143472056827,0.980425223693686,-0.882766572672284,-0.204883686124009,-0.110736822378726,1.82521647673916,0.138084003453628,0.162660887713059
11.335,-1.03466084774628,-0.858319254196988,1.78086887052512,3.09574474082562,-5.13548293385983,0.361513772230351,-1.33026331192755,-0.410019873940336,-0.692118317154477,2.07878634043052,-5.58560473560826,0.926016670915377,-0.695907863070807,-0.195172136436034,-0.0997314102682028,-0.472093485768846,0.175214076774076,0.933014289477856,-0.897424394335355,-0.207702414657206,-0.0971472636997901,1.88799762271411,0.130758100637735,0.165518977782261
11.34,-1.05347635896277,-0.916772314901044,1.72124957826413,3.07134061283586,-5.18852967003099,0.258010255090578,-1.34650494778443,-0.390347367774572,-0.713060798232494,2.3089595240807,-5.60084720992805,0.869453838986326,-0.683618844279309,-0.204065600145789,-0.075217569014534,-0.501195110138513,0.128783454513651,0.870721310626252,-0.898834793514326,-0.211274695276428,-0.0886371976705518,1.95703879288987,0.109666438418595,0.178408275452035
11.345,-1.08874844022871,-0.999097804061773,1.64127937717937,3.04201333700179,-5.22210628808976,0.0739899603062292,-1.36650731784333,-0.352373125399781,-0.746352100086505,2.55875678762003,-5.60475543049062,0.806521630537539,-0.671259202768007,-0.200953081980073,-0.0678219808616576,-0.538536449867677,0.08933473628454,0.816602235493959,-0.894543215457149,-0.212969567901062,-0.082189552516528,1.98444885500601,0.0898658558265728,0.191076299582677
11.35,-1.13227676091475,-1.07814449638275,1.565122022248,3.01279852152195,-5.22508484280133,-0.180425319399841,-1.39660966409202,-0.281508310314367,-0.759042905132661,2.86343032618014,-5.59605087856883,0.74931589007962,-0.649585739404051,-0.174883320066503,-0.0606588427027929,-0.655522811320582,0.0560619393364859,0.65102750163715,-0.896266822213718,-0.200523677535467,-0.0961837892470347,1.92251575114579,0.0170681095376466,0.182301295759556
11.355,-1.16909792688467,-1.14293654151901,1.47787782302904,2.97538672007514,-5.18069550385145,-0.51544965912613,-1.40718533546244,-0.244183365101607,-0.792005882707759,3.12861395461226,-5.58127366238109,0.691633630411971,-0.653405785373179,-0.158273920277168,-0.0319413707546194,-0.729962919468818,0.0394546966510928,0.555479763316981,-0.876068223806264,-0.19064356813812,-0.0982561326697136,1.78686581157302,-0.0824867358540741,0.169151402179555
11.36,-1.21456561443359,-1.21630525629875,1.33496762834348,2.92249669416885,-5.11532959235789,-0.914970557057164,-1.40117397161276,-0.215190248924248,-0.82183995958313,3.36413581183295,-5.54061219155448,0.671463723005569,-0.667532909608045,-0.137385646501821,0.029291140803316,-0.851463092578537,0.0125090510428314,0.430773134455802,-0.864336668382309,-0.201738190910531,-0.0822164259673594,1.71427814237451,-0.120514773572154,0.152683705402104
11.365,-1.23324671509218,-1.23158845407815,1.24939686590712,2.85317703085067,-5.03053131966498,-1.23574650802708,-1.40273442608479,-0.189721713726481,-0.838404342263102,3.53162192371609,-5.50973180711491,0.660918124478111,-0.701475206257483,-0.090066941303426,0.118234452941879,-1.011953377231,-0.0300011073625151,0.30627516913879,-0.87942536460699,-0.229750932163567,-0.0584576144926783,1.78629854253467,-0.0775896209244958,0.170432427313341
11.37,-1.24013224600889,-1.22928197968165,1.14757918526553,2.72647874876156,-4.85876538391954,-1.77107215901391,-1.40230380040571,-0.135000122195681,-0.859627088106742,3.62357787514643,-5.47979563937422,0.657137322415934,-0.702275505248879,-0.0514898452236849,0.181773139324445,-1.12893585375096,-0.0553714930303868,0.25238109575427,-0.894585712350567,-0.236736708947496,-0.0437205926905175,1.92826743396739,-0.0031549983498073,0.218536754226503
11.375,-1.2992546690898,-1.22388963512578,1.12506436887553,2.65638418037671,-4.61080840671641,-2.33140359999147,-1.39923399161736,-0.0733973217334718,-0.889783677313605,3.63595392685662,-5.42260717161584,0.639339884331142,-0.735899330087466,0.0207652258685566,0.276385287135743,-1.39615479404269,-0.104480947727171,0.166793352907515,-0.926641911740389,-0.232295843178534,-0.0574023272616704,2.03822458989677,0.0669266887717003,0.270511000523342
11.38,-1.38759867061939,-1.21533162747327,1.15636047092013,2.67585358272638,-4.42131467428047,-2.71696603488858,-1.39583264834071,-0.0920554119225084,-0.934630935432011,3.55727472257472,-5.38113295221072,0.626912868455479,-0.74896034600614,0.0993784859595033,0.335544968916923,-1.71196117143104,-0.127462163503752,0.107885167050189,-0.945767739519769,-0.206203610391513,-0.076693709282837,2.04079841448933,0.090311649514155,0.306867768439381
11.385,-1.45366833885387,-1.20039628068036,1.17017031750245,2.76877409002749,-4.28409163450167,-3.00873912143802,-1.38526552572011,-0.15267294737529,-0.994101807732593,3.48807761701051,-5.29828326556594,0.614021448266576,-0.743852093785619,0.197800688390173,0.366628064483521,-2.09042336843788,-0.151820850962616,0.0594280762662734,-0.961635830620063,-0.190056263570057,-0.0968135223816566,1.966376744105,0.0391054808556254,0.31088537406314
11.39,-1.47914165240816,-1.15742131878968,1.14732848128079,2.89894054863903,-4.15317848099719,-3.29216381975121,-1.36505138952081,-0.265342299375452,-1.03529482485604,3.49616488583231,-5.16110666087587,0.602444178291381,-0.741144393356783,0.292440469022029,0.370362116598184,-2.4559284113255,-0.174611413586981,0.0133847294034464,-0.975516071897145,-0.174507223764249,-0.0904935554081848,1.88323751062984,-0.050050341651987,0.301085089723383
11.395,-1.45759614308241,-1.09357157046555,1.08352696061461,3.00302837450287,-4.01238539229043,-3.51552915941441,-1.35467920315525,-0.340722407456332,-1.01660734221084,3.64560347008956,-5.06089399921848,0.583082394023037,-0.737562774640531,0.371424369278759,0.36357730537701,-2.81937919503441,-0.186731712764421,-0.0481356443992977,-0.983277092980939,-0.171648563055847,-0.0616569616406575,1.85986820803494,-0.150662018850446,0.298724481632902
11.4,-1.44796547927221,-1.04373896454801,1.07003885788001,3.07956148907983,-3.83513285952553,-3.68454658449613,-1.35551783056714,-0.414018600237476,-0.96604351434016,3.90368979348186,-4.97310058107487,0.567646731886837,-0.729547303407924,0.447910006852214,0.338142580977157,-3.24120656043574,-0.192354447679363,-0.12838084753369,-0.992132191293539,-0.165881400742399,-0.0367160356132248,1.89945690277403,-0.227136409974466,0.312913552421785
11.405,-1.52285083328841,-1.02630536170285,1.1479627325244,3.18053398110906,-3.64331983816497,-3.79258223472577,-1.33906471339946,-0.467789351248951,-0.95362892751007,4.1848693552474,-4.91569565387282,0.580546279516904,-0.714900521505199,0.510612406687899,0.302716654961325,-3.65901448881997,-0.190306284640796,-0.207636367069897,-1.00105977019561,-0.142929441216843,-0.0114274640421422,1.93746848029195,-0.281519499783762,0.340999643295027
11.41,-1.66422945015675,-1.04244828514131,1.25768084376922,3.3191054059338,-3.52515807099184,-3.84084571634824,-1.28257079423638,-0.52319971873665,-1.00484593408888,4.43785375050137,-4.81893961762191,0.624602634986799,-0.702670808038203,0.548199233420571,0.269633256356917,-4.00324346847663,-0.178111128777631,-0.281112879469754,-1.00366941641637,-0.116971791319464,0.00638593212073447,1.92599313639371,-0.310228076413325,0.358582632783135
11.415,-1.76411837586469,-1.09036807497419,1.31176409695311,3.44525432317442,-3.51901745000089,-3.85973966151848,-1.21301827500794,-0.536175859109495,-1.04433341603108,4.76331244708534,-4.63420371907216,0.672552977235449,-0.692454550088755,0.577095930916257,0.234757076021042,-4.22745996837652,-0.158465855400251,-0.357873072839294,-1.00830983436264,-0.0946234829835372,0.0217596152671686,1.87681287727075,-0.31388792801706,0.371932897896091
11.42,-1.76718634073731,-1.13199837617905,1.24923931915625,3.52690613949953,-3.57335980759134,-3.87824868298332,-1.16587020842678,-0.508881521711559,-1.04732607882536,5.14692776733825,-4.43993148534124,0.703167167076049,-0.692855790177436,0.608209139232596,0.212111193753828,-4.28421991026562,-0.142382663481297,-0.407634073216271,-1.00944280939101,-0.0793502804173974,0.0277447516021205,1.81621159173179,-0.300912265604409,0.390081821232382
11.425,-1.6891121715609,-1.18705134413489,1.06100224366144,3.56462301378975,-3.60183098549591,-3.93811386225133,-1.14199092329482,-0.478329681610095,-1.01928167931852,5.4203528156872,-4.29409320946423,0.724015908233496,-0.696125390027378,0.621791252151272,0.20271406547134,-4.20315500739501,-0.13994237400019,-0.451867053186704,-1.01309000093376,-0.0707995246930226,0.0217142137854257,1.74517827130309,-0.288443981599701,0.413162756175315
11.43,-1.60315401130917,-1.26340243733406,0.82169798391804,3.55609205454879,-3.53972845339591,-4.0481762660044,-1.12678394312448,-0.431875602095791,-0.970296316238621,5.62782268984463,-4.11047288201046,0.750749098433479,-0.71691903623782,0.633659795758152,0.195791659531984,-3.96077142027209,-0.142588943243027,-0.488496494044898,-1.02188157489272,-0.0709843411299709,0.0161874991762446,1.68056262328074,-0.287950617095347,0.434988207191811
11.435,-1.57845838602938,-1.31134742387861,0.607879610678238,3.52874365497437,-3.37867074158134,-4.17954701437784,-1.09889915982608,-0.391290953553956,-0.939958633508538,5.73817934659899,-3.88943196256118,0.780782766778552,-0.744733997081605,0.662030846948397,0.206886769604041,-3.65544066347389,-0.139039957258124,-0.509859379200951,-1.03000875950319,-0.0736761417455771,0.0125696372150284,1.63385963420156,-0.279121760957429,0.453566031621955
11.44,-1.60491420565151,-1.29686907459378,0.438007929960441,3.4839691590042,-3.15148046705615,-4.31851185691905,-1.05742326918244,-0.339723633571216,-0.944960880371372,5.73532699198804,-3.7026587969437,0.792492301946777,-0.782274607790913,0.701449377685752,0.220000439580373,-3.26276293966114,-0.132738474652705,-0.515253704651864,-1.03409106007105,-0.0755996741967349,0.0113445356419066,1.60335090240518,-0.260943870176661,0.473883129487635
11.445,-1.65308417995102,-1.23258602040355,0.30455673670132,3.39453522577291,-2.87679538213368,-4.44874067240202,-1.0029650742052,-0.258714991804497,-0.949158783906633,5.66882121356832,-3.44201423637354,0.776171749703266,-0.847058565118288,0.756823491472482,0.225662190109623,-2.66613756648196,-0.112436043879669,-0.478908496015262,-1.04528777715769,-0.0715091350208307,0.00530511969755359,1.57504754044265,-0.21763506316338,0.492440672921826
11.45,-1.68366530641026,-1.17599602048318,0.237380882645,3.29434148049908,-2.66251692918623,-4.49972882353793,-0.945100415346693,-0.190888039025872,-0.930443343443326,5.4896607763094,-3.16862141195778,0.739258526665589,-0.902058881659217,0.803561672468403,0.22307907349314,-2.10977980941624,-0.082908353361437,-0.433433937465881,-1.04510224652712,-0.0668813262220739,-0.0031375174799859,1.54128316763865,-0.175519163063336,0.500565260395013
11.455,-1.69325071667227,-1.10397691749983,0.182772760354346,3.14356474301575,-2.40000468916686,-4.52280325163193,-0.900746905888081,-0.149629723833739,-0.911496652370693,5.184091651368,-2.88645617932545,0.676105640457617,-0.961975575888477,0.834612651683636,0.217566763983787,-1.62991941739296,-0.0388132866485988,-0.368153449452652,-1.05176116213242,-0.0690172271909553,-0.00434535679720134,1.52973712574488,-0.131025520260007,0.505685616621909
11.46,-1.66677381945953,-1.01489106086297,0.11532134833928,2.94199481302019,-2.08546993375016,-4.48569543789768,-0.88593710640141,-0.136340930005179,-0.897897462380972,4.73105778725586,-2.56117243716819,0.56625377491831,-1.01353790475968,0.836275987925994,0.20949963596011,-1.19571430212124,0.0166379965202284,-0.274577486437349,-1.05447201813263,-0.0689037002159181,-0.00511192711970767,1.53188043262558,-0.0896673029761123,0.523032755605369
11.465,-1.62654593489049,-0.917483617600549,0.0486763843364335,2.71916349920727,-1.7836595935863,-4.39353238698786,-0.888051232278229,-0.142257747439916,-0.896286262307897,4.27433282479852,-2.25988268474635,0.44287959022243,-1.0493394887127,0.82429121322288,0.203644078058765,-0.895426127262292,0.0596873987837619,-0.165816334738154,-1.05929798835509,-0.0740915195149034,-0.00564720663569997,1.53129283667222,-0.060005108746457,0.557194029630243
11.47,-1.61473687692229,-0.796011353328477,0.0244658865473196,2.3936285803095,-1.38798083817431,-4.20692650690712,-0.895679934511245,-0.173391108815229,-0.909255909945082,3.8098681825075,-1.95611758708387,0.310036428703735,-1.06699307655057,0.793979509019856,0.205852485225183,-0.671336563329917,0.0895702485131342,-0.0437782226319848,-1.05648235846916,-0.0744398084948003,-0.0117768303787408,1.53424982958073,-0.0420983595979566,0.596697211812848
11.475,-1.6467970998699,-0.696902329788431,0.0541852317639001,2.04972767480104,-1.02606904832422,-3.97103600994847,-0.898311360461323,-0.21649895656455,-0.942870999102611,3.36681772619428,-1.64278936858104,0.186827260985234,-1.06841857150783,0.740147504280407,0.208163185786445,-0.484064346122585,0.110157602572713,0.0977586100555764,-1.05108613078848,-0.0701770130371559,-0.0143026386783967,1.5323048275566,-0.0404123269178017,0.629281675037655
