Time,accel_z,gyro_y,master_knee,target_knee,force_z
11.804999999999986,-0.24756402160374255,-0.005651290302364616,-59.66693297000229,-25.59888936000045,0.0
11.814999999999985,-0.23878024867312148,-0.03361976180410356,-57.90670683000256,-25.272921010000466,0.0
11.824999999999985,-0.23492335871870143,-0.05976077116367688,-55.97022850000281,-24.942508640000476,0.0
11.834999999999985,-0.21987417301583048,-0.06919647509678976,-53.8806784300034,-24.61732691000051,0.0
11.844999999999985,-0.21731948828473735,-0.09367896972065039,-51.676394220003544,-24.315214990000456,0.0
11.854999999999984,-0.19606800557422535,-0.09377780567037966,-49.34179833000375,-24.012867390000455,0.0
11.864999999999984,-0.1792400608888324,-0.0914531045637778,-46.94843210000383,-23.7623878200004,0.0
11.874999999999984,-0.16414832528304055,-0.062446706693206594,-44.474886230003996,-23.515906160000405,0.0
11.884999999999984,-0.16063669692661495,-0.039571211616310005,-41.967461710004024,-23.310865290000315,0.0
11.894999999999984,-0.17003670253985806,-0.017872498779967216,-39.43002842000406,-23.14161254000026,0.0
11.904999999999983,-0.15787972956367144,0.019945731496874865,-36.8708484000041,-23.01370769000019,0.0
11.914999999999983,-0.13232719715161248,0.06536198495430803,-34.29998308000409,-22.92708773000014,0.0
11.924999999999983,-0.11033800425208178,0.11702103290741207,-31.73044004000457,-22.885786900000056,0.0
11.934999999999983,-0.12231583224633084,0.16086344780475453,-29.182440510004536,-22.87820709,0.0
11.944999999999983,-0.14880461325008118,0.2059181638010109,-26.676431590004434,-22.90646285999994,0.0
11.954999999999982,-0.14711669966329755,0.26070906659229215,-24.2355087000043,-22.958929779999895,0.0
11.964999999999982,-0.15237772415442527,0.30564614685077923,-21.92770743000407,-23.05430336999984,0.0
11.974999999999982,-0.1504311691706007,0.3528886174284864,-19.776320070003667,-23.157276219999762,0.0
11.984999999999982,-0.15924499086237606,0.40699133530404796,-17.84263043000334,-23.280059009999775,0.0
11.994999999999981,-0.1709915835234166,0.4470933598896322,-16.206343940002757,-23.455627309999713,0.0
12.004999999999981,-0.18170984146728136,0.49677214200969516,-14.941601760002346,-23.652058639999538,0.0
12.014999999999981,-0.1879357543943801,0.5338466628410301,-13.997501900001648,-23.848376479999676,0.0
12.02499999999998,-0.21420446568478596,0.5582322932772692,-13.410811590000993,-24.111651049999487,0.0
12.03499999999998,-0.25041903478970867,0.5787023506683229,-13.141971310000311,-24.34169110999957,0.0
12.04499999999998,-0.27204506227799713,0.590343997906669,-13.191983099999772,-24.61020716999949,0.0
12.05499999999998,-0.27628323468489624,0.5903572440147412,-13.509652469999258,-24.85906847999952,0.0
12.06499999999998,-0.28852229514798383,0.5941433434755246,-14.064819049998848,-25.10486854999953,0.0
12.07499999999998,-0.30381849794935356,0.5909012152199447,-14.767215919998534,-25.3048866799996,0.0
12.08499999999998,-0.30683697079478556,0.6104758600443226,-15.588441639998205,-25.509392269999548,0.0
12.09499999999998,-0.2931625966717624,0.6212496027306468,-16.447474149998165,-25.664209389999666,0.0
12.104999999999979,-0.32019048203686046,0.614429510158967,-17.291375709998217,-25.805020359999713,0.0
12.114999999999979,-0.300423845193347,0.6273232493887813,-18.083551699998353,-25.923033869999767,0.0
12.124999999999979,-0.26393454675161476,0.6037521775168231,-18.806063189998504,-26.0215446399998,0.0
12.134999999999978,-0.33191580806132726,0.5346160362986524,-19.434895149998695,-26.096575319999822,0.0
12.144999999999978,-0.3918682218632157,0.5127162857873852,-19.969318399998915,-26.172778129999845,0.0
12.154999999999978,-0.4042100162618074,0.44871614687477596,-20.380900269999167,-26.24806994999982,0.0
12.164999999999978,-0.40710875684811965,0.3484429820068405,-20.692998389999417,-26.336135439999808,0.0
12.174999999999978,-0.36504678645572636,0.20261257510780975,-20.865193329999627,-26.44387639999973,0.0
12.184999999999977,-0.37972538463451566,0.071276128557596,-20.901618439999947,-26.58103872999967,0.0
12.194999999999977,-0.30849369286770795,-0.07928714787688168,-20.835997730000216,-26.779585239999456,0.0
12.204999999999977,-0.23113988822440407,-0.42488408717337034,-20.676782060000427,-27.006077379999436,0.0
12.214999999999977,-0.28316528858108847,-0.6735824546977983,-20.42698529000063,-27.26467433999946,0.0
12.224999999999977,-0.28894222414095255,-0.7334054342497937,-20.11001356000075,-27.61388471999908,0.0
12.234999999999976,-0.2478785635822248,-0.7418515446798062,-19.743004170000837,-27.975947999999004,0.0
12.244999999999976,-0.28404586181920244,-0.6577035124237017,-19.319581950000995,-28.3356391999992,0.0
12.254999999999976,-0.2438860043360265,-0.6549453749320457,-18.8887584500011,-28.725389919999117,0.0
12.264999999999976,-0.3334797621931192,-0.6955452748706403,-18.452389690001088,-29.118126549999065,0.0
12.274999999999975,-0.3431616097257273,-0.7249697268048216,-18.020353040001076,-29.461429329999188,0.0
12.284999999999975,-0.2231520427917983,-0.8264986110292281,-17.619322930001022,-29.774614129999204,0.0
12.294999999999975,-0.3198909258297944,-0.9379722548208338,-17.245294300000936,-30.03615288999936,0.0
12.304999999999975,-0.3821649201843325,-1.0266841454486202,-16.89523704000085,-30.273676339999398,0.0
12.314999999999975,-0.3821262338844431,-1.0847218876153717,-16.588130500000716,-30.468004679999503,0.0
12.324999999999974,-0.4107875711607312,-1.0768301212261404,-16.316147530000638,-30.64073215999959,0.0
12.334999999999974,-0.411701711310927,-1.0371019555740582,-16.091479620000563,-30.789531069999608,0.0
12.344999999999974,-0.38823836588937366,-0.9716831592125358,-15.904325770000476,-30.932190419999618,0.0
12.354999999999974,-0.3574113542566965,-0.8668817053548822,-15.752513590000397,-31.072500199999613,0.0
12.364999999999974,-0.32218628489613177,-0.7586327168640297,-15.62690263000031,-31.229082609999637,0.0
12.374999999999973,-0.32475189549098177,-0.6206965390539744,-15.513413860000275,-31.38168425999966,0.0
12.384999999999973,-0.33255480419756656,-0.49991359497834775,-15.434651950000134,-31.520873519999675,0.0
12.394999999999973,-0.3122708376006271,-0.41065226706813723,-15.315037500000221,-31.636968599999726,0.0
12.404999999999973,-0.2857934250364834,-0.34614310869867015,-15.232236920000386,-31.72203544999977,0.0
12.414999999999973,-0.25788700095088996,-0.3004788735151611,-15.160698490000245,-31.773595819999837,0.0
12.424999999999972,-0.24429317950436347,-0.2934478556632859,-15.129759499999988,-31.80400694999992,0.0
12.434999999999972,-0.20373112052408102,-0.2573833094182428,-15.044399960000131,-31.79170058000003,0.0
12.444999999999972,-0.19138800866684222,-0.22804763657186264,-15.003230060000107,-31.741280870000175,0.0
12.454999999999972,-0.16261809453436343,-0.18883104148032903,-14.990778150000038,-31.636437770000317,0.0
12.464999999999971,-0.11702175794578362,-0.17714855726638182,-14.992702569999965,-31.4863115200005,0.0
12.474999999999971,-0.06782266314200897,-0.18176621719792788,-15.010477719999937,-31.267524190000664,0.0
12.484999999999971,-0.02243376021756557,-0.20311901378310918,-15.045639830000043,-30.983555610000984,0.0
12.49499999999997,0.011036702199322682,-0.25720481251020844,-15.122900589999688,-30.644235370000963,0.0
12.50499999999997,0.03703221101333615,-0.3363495705463993,-15.15087664999982,-30.19698234000132,0.0
12.51499999999997,0.053829393447125645,-0.41432946328328313,-15.2056758999998,-29.704465900001544,0.0
12.52499999999997,0.06366441630250948,-0.48826057464833633,-15.273128019999975,-29.14674011000176,0.0
12.53499999999997,0.062061800450728975,-0.5507606344509972,-15.346348469999738,-28.54410388000197,0.0
12.54499999999997,0.05363252450630897,-0.6060689758651838,-15.439977939999695,-27.87189932000208,0.0
12.55499999999997,0.043335674763915824,-0.6544358995778159,-15.550459089999574,-27.148445540002292,0.0
12.56499999999997,0.03161192553647634,-0.6813744470901488,-15.673514709999612,-26.368375370002358,0.0
12.574999999999969,0.14612516180662155,-0.7403919256862366,-15.820128469999567,-25.558041360002456,0.0
12.584999999999969,0.12367653790447569,-0.8048743289169241,-15.994871679999424,-24.732079500002655,0.0
12.594999999999969,-0.029712861950791328,-0.879331137494573,-16.18984956999935,-23.908238340002608,0.0
12.604999999999968,-0.20810108861195964,-0.8774193681665756,-16.38568389999937,-23.11253128000254,0.0
12.614999999999968,-0.3104100917120359,-0.7639232470315287,-16.620193439999284,-22.398334240002246,0.0
12.624999999999968,-0.17532825154764967,-0.5897872944661389,-16.831665629999353,-21.765396210001953,0.0
12.634999999999968,0.07027795684683544,-0.4385072091871303,-17.02788858999939,-21.239861370001595,0.0
12.644999999999968,0.15989426345087773,-0.38766146098582205,-17.164367429999647,-20.815083190001257,0.0
12.654999999999967,-0.08592325567474585,-0.3769631723977495,-17.315204819999565,-20.474630150001087,0.0
12.664999999999967,-0.21199389778634928,-0.37233802676201233,-17.382837629999912,-20.225399320000744,0.0
12.674999999999967,-0.20228065915755966,-0.38788306585596233,-17.443646549999887,-20.009197740000705,0.0
12.684999999999967,-0.17003928420480444,-0.3795030814461971,-17.49176193999987,-19.814372080000684,0.0
12.694999999999967,-0.150811012195153,-0.34218369427690704,-17.525844039999956,-19.6572410600005,0.0
12.704999999999966,-0.1403857349196588,-0.306202996677492,-17.55116156999992,-19.494970620000522,0.0
12.714999999999966,-0.15483977766956622,-0.30950366784993033,-17.596756259999797,-19.36230289000066,0.0
12.724999999999966,-0.15329425619947937,-0.316908372409997,-17.704072189999657,-19.222859910000476,0.0
12.734999999999966,-0.1481624858192206,-0.302438045610182,-17.84360201999944,-19.06949523000054,0.0
12.744999999999965,-0.15871133339636342,-0.2566950010322267,-18.04046225999926,-18.913503390000642,0.0
12.754999999999965,-0.14881707735890004,-0.2063208398658287,-18.29951728999902,-18.747295980000693,0.0
12.764999999999965,-0.14689524838934723,-0.1518583593066093,-18.62888957999875,-18.579426740000507,0.0
12.774999999999965,-0.14164384895897641,-0.10732338438981678,-19.008296189998536,-18.376832710000695,0.0
12.784999999999965,-0.13104010448653308,-0.1091022483849761,-19.42403027999849,-18.15452387000068,0.0
12.794999999999964,-0.14623543386273233,-0.12240973936283282,-19.91079810999836,-17.906852860000992,0.0
12.804999999999964,-0.15650495622039343,-0.11780211177037272,-20.438984159998146,-17.68298364000089,0.0
12.814999999999964,-0.1450631319460113,-0.12484497873346297,-20.985856589998036,-17.432554810000898,0.0
12.824999999999964,-0.13663894598161894,-0.1673752980669468,-21.55740591999795,-17.181647750000888,0.0
12.834999999999964,-0.10123067963141058,-0.21993740443597673,-22.14825150999766,-16.940343370000825,0.0
12.844999999999963,-0.09402129978994356,-0.274692126446416,-22.73954824999782,-16.709043490000862,0.0
12.854999999999963,-0.09542831361484601,-0.2622785252080441,-23.34342601999779,-16.525561860000682,0.0
12.864999999999963,-0.07751453496819372,-0.223742834727361,-23.915159099997897,-16.36836363000056,0.0
12.874999999999963,-0.07684704733020001,-0.17839854936673993,-24.4380934499981,-16.230275190000405,0.0
12.884999999999962,-0.06403999991587837,-0.12539863349851366,-24.899808739998214,-16.118091170000504,0.0
12.894999999999962,-0.07986335789831481,-0.08601245547414109,-25.263811639998753,-16.019744070000396,0.0
12.904999999999962,-0.10537466973881235,-0.06789918345681854,-25.517264589999197,-15.928234760000327,0.0
12.914999999999962,-0.11963627333626468,-0.08992023440614429,-25.642015169999702,-15.838715570000312,0.0
12.924999999999962,-0.12969157079886318,-0.11025507967454613,-25.647792580000118,-15.73777416000041,0.0
12.934999999999961,-0.12905260974867297,-0.10301405477847851,-25.50952495000074,-15.627430590000467,0.0
12.944999999999961,-0.11000701493010119,-0.09106352835020791,-25.243925600001194,-15.525359120000397,0.0
12.954999999999961,-0.0971256141819878,-0.07849063507907399,-24.886290950001516,-15.407888040000447,0.0
12.96499999999996,-0.08232508086468932,-0.05695612620968592,-24.427953440001726,-15.309392520000415,0.0
12.97499999999996,-0.0768571007475295,-0.04434983347178394,-23.875700830002156,-15.204856290000423,0.0
12.98499999999996,-0.09509906083838088,-0.03812692474880333,-23.289580130002353,-15.120238060000355,0.0
12.99499999999996,-0.11493422370530793,0.010762181621204993,-22.649825450002535,-15.034770970000311,0.0
13.00499999999996,-0.10196362927005616,0.03981144774713381,-21.960016270002985,-14.945892570000352,0.0
13.01499999999996,-0.10776029267856185,0.05371471873604368,-21.224455760003046,-14.870756700000307,0.0
13.02499999999996,-0.07814297180386764,-0.006003197889237477,-20.4505801500032,-14.795458330000331,0.0
13.03499999999996,-0.10445720786189856,-0.029126043265847452,-19.638324460003332,-14.695742370000398,0.0
13.044999999999959,-0.09101760330000216,-0.039641546747004194,-18.80702234000342,-14.594099510000481,0.0
13.054999999999959,-0.09192413766292483,-0.06976872487797091,-17.969351530003415,-14.472750240000574,0.0
13.064999999999959,-0.11518465141200054,-0.08558084475830291,-17.141627770003392,-14.341675450000691,0.0
13.074999999999958,-0.13173687001152942,-0.07239417793255094,-16.34107023000326,-14.198596170000792,0.0
13.084999999999958,-0.14066063635692183,-0.08066725010069126,-15.580204180003198,-14.0594081300006,0.0
13.094999999999958,-0.1336095266229931,-0.08775599514441924,-14.872764770002975,-13.937164000000577,0.0
13.104999999999958,-0.11616347006502067,-0.07829451315692931,-14.215541100002737,-13.800468830000508,0.0
13.114999999999958,-0.10479140503650715,-0.07338399087550647,-13.61809555000267,-13.684649640000607,0.0
13.124999999999957,-0.09970143612901669,-0.08157473802562126,-13.0650651200023,-13.566034450000483,0.0
13.134999999999957,-0.10242890516949937,-0.06368264694519271,-12.560714800002215,-13.46390023000049,0.0
13.144999999999957,-0.08260801226640635,-0.06585130350419877,-12.10660441000195,-13.364002140000398,0.0
13.154999999999957,-0.09461498627662039,-0.08157473802567526,-11.667369040001795,-13.279073800000361,0.0
13.164999999999957,-0.09679069744122022,-0.06875593879487404,-11.275212170001602,-13.204589440000301,0.0
13.174999999999956,-0.09039791081710605,-0.05303441228961526,-10.89345761000168,-13.13492691000028,0.0
13.184999999999956,-0.09012037291478776,-0.02792527378872845,-10.527042420001667,-13.09034134000024,0.0
13.194999999999956,-0.08699310396437224,-0.005719793515913141,-10.194639840001498,-13.056656660000128,0.0
13.204999999999956,-0.08903985869235208,0.013541871893640468,-9.890063390001362,-13.031892949999982,0.0
13.214999999999955,-0.10242172780233301,0.02506353143489321,-9.59225254000131,-13.012616730000074,0.0
13.224999999999955,-0.09107843361167467,0.05275789509655858,-9.344836630001195,-13.01255842999992,0.0
13.234999999999955,-0.08314270870628404,0.06185353775302852,-9.08283945000114,-13.017447900000045,0.0
13.244999999999955,-0.08908145969836179,0.07601910874558221,-8.857257240000987,-13.036090459999894,0.0
13.254999999999955,-0.09417033616916272,0.08495185616180118,-8.654094470000985,-13.062354509999755,0.0
13.264999999999954,-0.10298684567213331,0.09681010674765775,-8.449815700000896,-13.099238069999762,0.0
13.274999999999954,-0.10788228124932975,0.11267787618212712,-8.268413040000748,-13.127514739999926,0.0
13.284999999999954,-0.10901389258619246,0.13037412055369219,-8.099014010000799,-13.177028379999795,0.0
13.294999999999954,-0.1047036217058074,0.14488728674623788,-7.943799830000745,-13.226750779999817,0.0
13.304999999999954,-0.10330186306402538,0.14810383319853784,-7.813373680000539,-13.27556833999981,0.0
13.314999999999953,-0.1025621928308994,0.16435731248058294,-7.679997080000598,-13.351152109999703,0.0
13.324999999999953,-0.0966421762538119,0.17380119718358422,-7.573292130000473,-13.418670319999684,0.0
13.334999999999953,-0.10184918345228954,0.18143859095695483,-7.472148200000472,-13.492882979999646,0.0
13.344999999999953,-0.12070784098950474,0.18841974437234404,-7.382906510000405,-13.559339909999657,0.0
13.354999999999952,-0.1252940799357116,0.18763162401083688,-7.30339261000035,-13.609507219999795,0.0
13.364999999999952,-0.12796286756612463,0.18865272348810022,-7.230149120000325,-13.657497979999887,0.0
13.374999999999952,-0.14893360677168244,0.17892355803151197,-7.1565461900003475,-13.690907549999883,0.0
13.384999999999952,-0.1549894424373476,0.17194952884527626,-7.080809140000381,-13.697958080000008,0.0
13.394999999999952,-0.16034292474076986,0.15197506155572194,-7.010225160000428,-13.660004810000283,0.0
13.404999999999951,-0.1614177506670601,0.1325229557231533,-6.946276540000265,-13.615832870000144,0.0
13.414999999999951,-0.15512162102900864,0.120782915364259,-6.868535460000359,-13.513886850000494,0.0
13.424999999999951,-0.14523632622260174,0.09724877986556263,-6.80173335000034,-13.400420550000616,0.0
13.43499999999995,-0.14951493917048675,0.07272739204047178,-6.746724330000313,-13.290939110000675,0.0
13.44499999999995,-0.14222045597940125,0.05854313163505002,-6.699648200000162,-13.165774820000465,0.0
13.45499999999995,-0.1382270620455881,0.044494958877755245,-6.661976180000108,-13.04469035000046,0.0
13.46499999999995,-0.1411989653555199,0.031770085187592834,-6.639432830000125,-12.954119200000374,0.0
13.47499999999995,-0.1380294338723703,0.012056704120770475,-6.623808920000009,-12.824796020000411,0.0
13.48499999999995,-0.14304324142432984,-0.006624683410116048,-6.6213773099999775,-12.739895020000457,0.0
13.49499999999995,-0.14926240520205197,-0.010389356095454255,-6.646131319999822,-12.650274520000417,0.0
13.50499999999995,-0.1453827686114155,-0.018739957673526327,-6.65991441999985,-12.5627069900005,0.0
13.514999999999949,-0.13586555859613553,-0.020293519352569456,-6.7019559999998535,-12.511408480000213,0.0
13.524999999999949,-0.13039371249855244,-0.021711707115182867,-6.736702369999739,-12.47443397000001,0.0
13.534999999999949,-0.1258996685601489,-0.0256781561265398,-6.779290969999713,-12.3853800100005,0.0
13.544999999999948,-0.12486011067734361,-0.027219402071348472,-6.853218059999559,-12.35517973999988,0.0
13.554999999999948,-0.12159455863248483,-0.024520331764923724,-6.907458739999728,-12.281423830000376,0.0
13.564999999999948,-0.11603703371415813,-0.020311069542918277,-6.97027822999966,-12.213721490000339,0.0
13.574999999999948,-0.09673248454241307,-0.01804663240907197,-7.0387065299996525,-12.167203970000214,0.0
13.584999999999948,-0.10543537038679815,-0.009236462496428613,-7.100283069999628,-12.140806020000221,0.0
13.594999999999947,-0.1039376281996722,-0.007808720541582734,-7.165044009999677,-12.112522930000141,0.0
13.604999999999947,-0.10863286928228622,-0.004609764575153736,-7.204689069999885,-12.098491890000012,0.0
13.614999999999947,-0.11370890861481796,0.0034532586844614466,-7.258295179999735,-12.08299530000009,0.0
13.624999999999947,-0.12324579613537376,0.008830651640876933,-7.302319499999777,-12.05284526000016,0.0
13.634999999999946,-0.12698003582412543,0.017303474669638455,-7.337178039999828,-12.029693700000111,0.0
13.644999999999946,-0.13384404808457157,0.012725298250046348,-7.361811189999911,-12.01030127000012,0.0
13.654999999999946,-0.13534367462222677,0.01297790675781206,-7.383614279999865,-11.99825296000005,0.0
13.664999999999946,-0.13780222899598205,0.01950066055144519,-7.397885679999945,-11.980656680000093,0.0
13.674999999999946,-0.13955144351118196,0.015675154117187187,-7.406616579999946,-11.973434269999979,0.0
13.684999999999945,-0.13539151187182313,0.019825905561435504,-7.40203132,-11.954235190000166,0.0
13.694999999999945,-0.12652992356419035,0.015797627939401555,-7.389631830000046,-11.925131170000181,0.0
13.704999999999945,-0.08183977695512569,0.1586907056219808,-7.37821333000009,-11.902721130000238,0.0
13.714999999999945,-0.11688614659649238,0.02050123958462475,-7.35607458000012,-11.885074250000104,0.0
13.724999999999945,-0.11383127497859793,0.0314951837978297,-7.3336260700001255,-11.870559390000073,0.0
13.734999999999944,-0.11802298058868857,0.038636877227160804,-7.309673180000132,-11.861047030000044,0.0
13.744999999999944,-0.11625260300094467,0.043109683514607616,-7.2858646000001315,-11.858560360000004,0.0
13.754999999999944,-0.12589913226954522,0.04113295067474401,-7.269638490000068,-11.861479650000005,0.0
13.764999999999944,-0.13702522160448652,0.0452221352857569,-7.254620240000073,-11.874381819999876,0.0
13.774999999999944,-0.13796180856066287,0.0454814881086349,-7.243504770000056,-11.876248529999955,0.0
13.784999999999943,-0.13829770168983743,0.04274685982288677,-7.234619560000049,-11.888683969999937,0.0
13.794999999999943,-0.13568566920458716,0.04215073193189529,-7.230750060000009,-11.895528669999974,0.0
13.804999999999943,-0.1413506111515197,0.028018738042821904,-7.226394240000015,-11.896776839999982,0.0
13.814999999999943,-0.14275644853184197,0.026331767471726428,-7.224865659999998,-11.890304120000021,0.0
13.824999999999942,-0.14659645942304766,0.02250400619665883,-7.223389099999997,-11.875454770000081,0.0
13.834999999999942,-0.14124814263514052,0.026825368924604777,-7.224097669999987,-11.855268220000127,0.0
13.844999999999942,-0.13391789040386667,0.018262512327049504,-7.2364484400000855,-11.818813750000118,0.0
13.854999999999942,-0.1351699339569242,0.013717427849796415,-7.2374989999999935,-11.819618059999996,0.0
13.864999999999942,-0.13733907306094634,0.012805944725352313,-7.257400739999848,-11.784338430000107,0.0
13.874999999999941,-0.1345129542032742,0.012495733797482141,-7.268193589999905,-11.7628022400001,0.0
13.884999999999941,-0.13244225723496086,0.008247711069638196,-7.278087019999939,-11.743597230000104,0.0
13.894999999999941,-0.13416675328796104,0.004643061766800844,-7.288030689999946,-11.72311510000012,0.0
13.90499999999994,-0.13343823573601682,0.0039438754320251,-7.295438699999961,-11.701002560000136,0.0
13.91499999999994,-0.12794603250186995,0.0023571309912762623,-7.302913059999932,-11.67537457000017,0.0
13.92499999999994,-0.12920523007693516,-0.0023013131362243774,-7.298103460000013,-11.65512403000014,0.0
13.93499999999994,-0.1328101475980548,0.0013279497097038269,-7.293642070000029,-11.632196790000123,0.0
13.94499999999994,-0.13018911025689237,-0.002110667960703555,-7.28577619000005,-11.610560670000119,0.0
13.95499999999994,-0.12596356112127147,0.005755903131831894,-7.272392340000162,-11.591383860000237,0.0
13.96499999999994,-0.13061691427802224,0.006033644753498642,-7.260391410000144,-11.568969990000275,0.0
13.97499999999994,-0.12903749173459017,0.01079120086245704,-7.257627410000066,-11.559438290000061,0.0
